Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Weverton Rocha,PDT       ,MA,Sim            ,167493,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,João Derly,PCdoB     ,RS,Sim            ,178965,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Celso Maldaner,PMDB      ,SC,Sim            ,141405,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jorge Solla,PT        ,BA,Sim            ,178857,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fábio Sousa,PSDB      ,GO,Não            ,178877,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Toninho Wandscheer,PT        ,PR,Sim            ,178934,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Valmir Assunção,PT        ,BA,Sim            ,160610,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Walter Alves,PMDB      ,RN,Sim            ,178952,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Anderson Ferreira,PR        ,PE,Sim            ,160551,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Zeca do Pt,PT        ,MS,Sim            ,178902,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Tadeu Alencar,PSB       ,PE,Não            ,178922,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luizianne Lins,PT        ,CE,Sim            ,178866,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Nelson Marchezan Junior,PSDB      ,RS,Não            ,160567,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Dr. João,PR        ,RJ,Sim            ,178940,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcos Rotta,PMDB      ,AM,Sim            ,178850,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Junior Marreca,PEN       ,MA,Sim            ,178885,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Augusto Carvalho,Solidaried,DF,Não            ,73655,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Capitão Augusto,PR        ,SP,Sim            ,178829,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luiz Cláudio,PR        ,RO,Sim            ,178955,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Alexandre Valle,PRP       ,RJ,Sim            ,178936,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ronaldo Martins,PRB       ,CE,Sim            ,122466,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Vitor Lippi,PSDB      ,SP,Não            ,178992,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Arthur Virgílio Bisneto,PSDB      ,AM,Não            ,178847,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Margarida Salomão,PT        ,MG,Sim            ,171619,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Félix Mendonça Júnior,PDT       ,BA,Sim            ,160666,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Irajá Abreu,PSD       ,TO,Sim            ,81232,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcos Abrão,PPS       ,GO,Não            ,178880,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Orlando Silva,PCdoB     ,SP,Sim            ,178987,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Uldurico Junior,PTC       ,BA,Sim            ,178863,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Onyx Lorenzoni,DEM       ,RS,Não            ,74399,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Renato Molling,PP        ,RS,Sim            ,141527,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Beto Mansur,PRB       ,SP,Sim            ,73437,-,-
