Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcon,PT        ,RS,Não            ,160535,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Sibá Machado,PT        ,AC,Não            ,160613,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Bilac Pinto,PR        ,MG,Sim            ,141513,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Cícero Almeida,PRTB      ,AL,Sim            ,178841,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,José Otávio Germano,PP        ,RS,Sim            ,74395,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Andre Moura,PSC       ,SE,Sim            ,160543,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Walter Ihoshi,PSD       ,SP,Sim            ,141560,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Antonio Carlos Mendes Thame,PSDB      ,SP,Não            ,73584,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ademir Camilo,PROS      ,MG,Sim            ,133374,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Lobbe Neto,PSDB      ,SP,Sim            ,74277,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Aguiar,DEM       ,SP,Sim            ,160660,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Fernando Torres,PSD       ,BA,Não            ,160676,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Silas Brasileiro,PMDB      ,MG,Sim            ,74765,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Wadson Ribeiro,PCdoB     ,MG,Não            ,137853,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Augusto Coutinho,Solidaried,PE,Sim            ,160665,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Carlos Eduardo Cadoca,PCdoB     ,PE,Não            ,74474,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Osmar Bertoldi,DEM       ,PR,Sim            ,180545,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Fernando Marroni,PT        ,RS,Não            ,73481,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,William Woo,PV        ,SP,Sim            ,141563,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Walney Rocha,PTB       ,RJ,Sim            ,160631,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marquinho Mendes,PMDB      ,RJ,Sim            ,181315,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Celso Jacob,PMDB      ,RJ,Sim            ,73568,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,José Fogaça,PMDB      ,RS,Sim            ,131966,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Raul Jungmann,PPS       ,PE,Não            ,74048,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Deoclides Macedo,PDT       ,MA,Sim            ,185500,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pastor Franklin,PTdoB     ,MG,Sim            ,186775,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Roberto Freire,PPS       ,SP,Não            ,73805,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Delegado Edson Moreira,PTN       ,MG,Não            ,178893,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Soraya Santos,PMDB      ,RJ,Sim            ,178946,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Gorete Pereira,PR        ,CE,Sim            ,129618,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jandira Feghali,PCdoB     ,RJ,Não            ,74848,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Adelson Barreto,PTB       ,SE,Sim            ,178968,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Newton Cardoso Jr,PMDB      ,MG,Sim            ,178896,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alexandre Baldy,PSDB      ,GO,Sim            ,178875,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pauderney Avelino,DEM       ,AM,Sim            ,74095,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Paulão,PT        ,AL,Não            ,171617,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jose Stédile,PSB       ,RS,Não            ,160607,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Tiririca,PR        ,SP,Sim            ,160976,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Weliton Prado,PT        ,MG,Não            ,160518,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Goulart,PSD       ,SP,Sim            ,178980,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Assis do Couto,PT        ,PR,Não            ,74378,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Pastor Eurico,PSB       ,PE,Sim            ,160642,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Professor Victório Galli,PSC       ,MT,Não            ,148134,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Zenaide Maia,PR        ,RN,Sim            ,178949,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jony Marcos,PRB       ,SE,Sim            ,178971,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Glauber Braga,PSB       ,RJ,Obstrução      ,152605,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Mara Gabrilli,PSDB      ,SP,Sim            ,160565,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Dagoberto,PDT       ,MS,Sim            ,141411,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Silas Câmara,PSD       ,AM,Sim            ,74356,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Leonardo Monteiro,PT        ,MG,Não            ,74156,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jéssica Sales,PMDB      ,AC,Sim            ,178839,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcelo Álvaro Antônio,PRP       ,MG,Sim            ,179000,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Major Olimpio,PDT       ,SP,Sim            ,178826,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Valdir Colatto,PMDB      ,SC,Sim            ,74010,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luciano Ducci,PSB       ,PR,Não            ,178931,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Weverton Rocha,PDT       ,MA,Sim            ,167493,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luiz Nishimori,PR        ,PR,Sim            ,162332,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,João Derly,PCdoB     ,RS,Não            ,178965,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Celso Maldaner,PMDB      ,SC,Sim            ,141405,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jorge Solla,PT        ,BA,Não            ,178857,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Fábio Sousa,PSDB      ,GO,Sim            ,178877,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Toninho Wandscheer,PT        ,PR,Não            ,178934,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Valmir Assunção,PT        ,BA,Não            ,160610,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Walter Alves,PMDB      ,RN,Sim            ,178952,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Nilson Pinto,PSDB      ,PA,Sim            ,74352,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Anderson Ferreira,PR        ,PE,Sim            ,160551,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Tadeu Alencar,PSB       ,PE,Não            ,178922,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Luizianne Lins,PT        ,CE,Não            ,178866,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Nelson Marchezan Junior,PSDB      ,RS,Sim            ,160567,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Dr. João,PR        ,RJ,Sim            ,178940,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Lucio Vieira Lima,PMDB      ,BA,Sim            ,94931,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcos Rotta,PMDB      ,AM,Sim            ,178850,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Junior Marreca,PEN       ,MA,Não            ,178885,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Augusto Carvalho,Solidaried,DF,Não            ,73655,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Capitão Augusto,PR        ,SP,Sim            ,178829,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Alexandre Valle,PRP       ,RJ,Sim            ,178936,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Ronaldo Martins,PRB       ,CE,Sim            ,122466,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Vitor Lippi,PSDB      ,SP,Sim            ,178992,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Jefferson Campos,PSD       ,SP,Sim            ,74273,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marco Tebaldi,PSDB      ,SC,Sim            ,160536,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Arthur Virgílio Bisneto,PSDB      ,AM,Sim            ,178847,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Félix Mendonça Júnior,PDT       ,BA,Sim            ,160666,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Irajá Abreu,PSD       ,TO,Sim            ,81232,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Marcos Abrão,PPS       ,GO,Não            ,178880,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Orlando Silva,PCdoB     ,SP,Não            ,178987,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Uldurico Junior,PTC       ,BA,Sim            ,178863,-,-
2015,1118,REQ,24/3/2015,18:56,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7885/2014,,5477,Eliziane Gama,PPS       ,MA,Não            ,178883,-,-
