"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
0.362388923812211,-0.00204332181401773,"Irmão Lazaro","psc","BA","178855","outros"
0.101318590264019,0.83126501826468,"Ivan Valente","psol","SP"," 73531","outros"
0.686021772388099,-0.0251770866843998,"Izalci","psdb","DF","  4931","outros"
-0.0873484475430273,-0.267116704196212,"Jaime Martins","psd","MG"," 74665","outros"
0.849185861912503,-0.0473077803125786,"Jair Bolsonaro","psc","RJ"," 74847","outros"
-0.54445808860508,0.410875912905281,"Jandira Feghali","pcdob","RJ"," 74848","outros"
0.00601032589837971,0.295018864983041,"Janete Capiberibe","psb","AP"," 73926","outros"
0.634165441460573,0.2392322983962,"Jarbas Vasconcelos","pmdb","PE","131943","pmdb"
0.124309674382173,0.794727481678776,"Jean Wyllys","psol","RJ","160672","outros"
0.37516513669397,-0.0759989829862756,"Jefferson Campos","psd","SP"," 74273","outros"
0.74705718804547,-0.0229634099935936,"Jerônimo Goergen","pp","RS","160570","outros"
-0.13192418110269,-0.287435450871129,"Jéssica Sales","pmdb","AC","178839","pmdb"
0.417513414823977,0.292315062355811,"JHC","psb","AL","178842","outros"
-0.240148915981553,-0.157261446606316,"Jhonatan de Jesus","prb","RR","160531","outros"
-0.0736518119207666,0.126688353852253,"João Arruda","pmdb","PR","160573","pmdb"
0.61549181991748,0.109796862018278,"João Campos","prb","GO"," 74366","outros"
-0.177047944182291,-0.22865074531723,"João Carlos Bacelar","pr","BA","141458","outros"
0.59141832621199,0.00957960493145927,"João Castelo","psdb","MA"," 74445","outros"
-0.681244148379971,0.418747979262713,"João Daniel","pt","SE","178970","pt"
-0.319719163537596,0.50983431474314,"João Derly","rede","RS","178965","outros"
0.413970318663177,0.315017487901103,"João Fernando Coutinho","psb","PE","178917","outros"
0.633358877316105,-0.0556593118559649,"João Gualberto","psdb","BA","178856","outros"
-0.363938992239137,-0.187648414324908,"João Marcelo Souza","pmdb","MA","112437","pmdb"
0.74921945425364,0.0914990779698213,"João Paulo Papa","psdb","SP","178988","outros"
0.311307583264758,-0.172930474618812,"João Rodrigues","psd","SC","160571","outros"
-0.153482152133464,-0.303554696313342,"Joaquim Passarinho","psd","PA","178910","outros"
-0.606733431637548,0.412606946810297,"Jô Moraes","pcdob","MG","141503","outros"
-0.439301800992845,-0.0550512087963574,"Jony Marcos","prb","SE","178971","outros"
0.310811749405326,0.162897607641421,"Jorge Boeira","pp","SC"," 74388","outros"
-0.235628586334552,-0.311680793726326,"Jorge Côrte Real","ptb","PE","160572","outros"
-0.56132376108795,0.365278243952952,"Jorge Solla","pt","BA","178857","pt"
0.459359722796501,-0.0948355284558174,"Jorge Tadeu Mudalen","dem","SP"," 73535","outros"
-0.185740160871773,-0.32203309867014,"Jorginho Mello","pr","SC","160509","outros"
-0.634550362470335,0.324268337811138,"José Airton Cirilo","pt","CE","141464","pt"
0.413129839179401,-0.154097489847814,"José Carlos Aleluia","dem","BA"," 74553","outros"
-0.179978194134944,-0.317951814242409,"José Carlos Araújo","pr","BA"," 74140","outros"
-0.053969593000769,0.322770675842233,"José Fogaça","pmdb","RS","131966","pmdb"
-0.619862901771546,0.198309222386556,"José Guimarães","pt","CE","141470","pt"
-0.624464558736088,0.336645354285402,"José Mentor","pt","SP"," 74275","pt"
-0.283007076327138,-0.270799092488156,"José Nunes","psd","BA","160619","outros"
0.297874846079398,-0.0119936896243726,"José Otávio Germano","pp","RS"," 74395","outros"
-0.268837163290742,-0.273568353324916,"José Priante","pmdb","PA"," 74079","pmdb"
0.122710229055093,-0.256416112428211,"José Reinaldo","psb","MA"," 73714","outros"
-0.411420067293582,-0.271058870647285,"José Rocha","pr","BA"," 74554","outros"
0.479262701734485,0.585958707763274,"Jose Stédile","psb","RS","160607","outros"
-0.232679701885764,-0.0965671533729692,"Josi Nunes","pmdb","TO","114941","pmdb"
-0.00841731330789531,-0.18992724683645,"Josué Bengtson","ptb","PA"," 74351","outros"
-0.240899805506469,-0.349355184521646,"Jovair Arantes","ptb","GO"," 73666","outros"
-0.176618058864812,-0.310855625995956,"Jozi  Araújo","ptn","AP","178851","outros"
0.55223776085599,-0.038285331807227,"Júlia Marinho","psc","PA"," 67312","outros"
-0.294235399373772,-0.308739646412986,"Júlio Cesar","psd","PI"," 74317","outros"
0.319125115911569,0.177440983413457,"Júlio Delgado","psb","MG"," 73586","outros"
0.0656726262213895,-0.317366061191149,"Julio Lopes","pp","RJ"," 74253","outros"
-0.0524918866849906,-0.145323341899863,"Junior Marreca","pen","MA","178885","outros"
-0.263210271816248,-0.274439422519517,"Juscelino Filho","dem","MA","178886","outros"
0.456363036974789,-0.0303376317983629,"Jutahy Junior","psdb","BA"," 74570","outros"
-0.0787900481439313,-0.203517290893249,"Kaio Maniçoba","pmdb","PE","178918","pmdb"
0.382708007555429,0.0731791331746236,"Keiko Ota","psb","SP","160659","outros"
0.370991978553731,-0.0210427118965429,"Laercio Oliveira","solidaried","SE","151208","outros"
-0.22701758436067,-0.285900141230115,"Laerte Bessa","pr","DF","141478","outros"
-0.122160704640967,-0.302607483496376,"Laudivio Carvalho","solidaried","MG","178894","outros"
-0.0299810916223064,-0.00678673019282996,"Laura Carneiro","pmdb","RJ"," 74856","pmdb"
-0.309386552437955,-0.390591667008102,"Lázaro Botelho","pp","TO","141480","outros"
0.633860989419801,0.291102078339022,"Leandre","pv","PR","178832","outros"
-0.11181856387188,-0.000668581690167413,"Lelo Coimbra","pmdb","ES","141562","pmdb"
-0.606003585097652,0.343658126775148,"Leo de Brito","pt","AC","178825","pt"
-0.548701050444953,0.383947617363102,"Leonardo Monteiro","pt","MG"," 74156","pt"
-0.315840650311443,-0.391365609080692,"Leonardo Picciani","pmdb","RJ"," 74254","pmdb"
-0.151005284691279,-0.294660834219874,"Leonardo Quintão","pmdb","MG","141482","pmdb"
-0.407154247341423,0.018419610194104,"Leônidas Cristino","pdt","CE"," 74299","outros"
0.381278434025995,0.288373932527296,"Leopoldo Meyer","psb","PR","160663","outros"
-0.177360051272467,-0.0759292903699822,"Lincoln Portela","prb","MG"," 74585","outros"
-0.315503919350982,-0.31145364719726,"Lindomar Garçon","prb","RO","141483","outros"
0.796040155970288,0.106340516015229,"Lobbe Neto","psdb","SP"," 74277","outros"
0.712791381987622,-0.079855961256305,"Lucas Vergilio","solidaried","GO","178879","outros"
-0.522979835538201,0.409428778938024,"Luciana Santos","pcdob","PE","160628","outros"
0.496947316709548,0.153018227199321,"Luciano Ducci","psb","PR","178931","outros"
-0.258364523605767,-0.323902337310793,"Lucio Mosquini","pmdb","RO","178954","pmdb"
-0.386997338676757,-0.31134136796514,"Lúcio Vale","pr","PA","141484","outros"
0.0101763508145606,-0.352793057461416,"Lucio Vieira Lima","pmdb","BA"," 94931","pmdb"
0.770389431443206,-0.00306026868612826,"Luis Carlos Heinze","pp","RS"," 73483","outros"
-0.200005593439759,-0.0747808464246547,"Luis Tibé","ptdob","MG","160510","outros"
-0.0536375787028655,0.382583269284595,"Luiza Erundina","psol","SP"," 74784","outros"
-0.285348158022804,-0.165449799915313,"Luiz Carlos Busato","ptb","RS","141485","outros"
0.633936034776129,0.063558076363925,"Luiz Carlos Hauly","psdb","PR"," 73778","outros"
-0.251396130867494,-0.21610765479809,"Luiz Carlos Ramos","ptn","RJ","178802","outros"
-0.378484741741596,-0.336834322300273,"Luiz Cláudio","pr","RO","178955","outros"
-0.697313209508434,0.490495771847889,"Luiz Couto","pt","PB"," 74041","pt"
-0.151119599398052,-0.337993618450055,"Luiz Fernando Faria","pp","MG","141487","outros"
-0.299961103748113,0.469270815880495,"Luizianne Lins","pt","CE","178866","pt"
0.229784269508699,-0.148400615583222,"Luiz Lauro Filho","psb","SP","178982","outros"
-0.307744506100955,-0.342748799479842,"Luiz Nishimori","pr","PR","162332","outros"
-0.548262959433361,0.376941351327546,"Luiz Sérgio","pt","RJ"," 74688","pt"
-0.404544368515258,-0.0753738462734644,"Macedo","pp","CE","178867","outros"
-0.288999103244577,-0.289714705780116,"Magda Mofatto","pr","GO","166402","outros"
-0.265587598585128,-0.0293878803171114,"Mainha","pp","PI","151965","outros"
0.199083514736762,0.1534370565477,"Major Olimpio","solidaried","SP","178826","outros"
0.710619913308457,0.092196139910004,"Mandetta","dem","MS","160633","outros"
-0.101333602880557,-0.318790325593334,"Manoel Junior","pmdb","PB","141490","pmdb"
0.490555127124077,0.0552121704575707,"Mara Gabrilli","psdb","SP","160565","outros"
0.321277066063642,-0.172594601763531,"Marcelo Aguiar","dem","SP","160660","outros"
-0.298440286131,-0.0894761432113114,"Marcelo Álvaro Antônio","pr","MG","179000","outros"
-0.134760818777927,-0.324880140594655,"Marcelo Aro","phs","MG","146788","outros"
0.715701896543457,0.436644834252268,"Marcelo Belinati","pp","PR","178932","outros"
