"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
-0.137530813485461,-0.214078407526974,"Fábio Faria","psd","RN","141428","outros"
0.38545977268269,0.00167563078403726,"Fabio Garcia","psb","MT","178905","outros"
-0.113429718011016,-0.1571091514735,"Fábio Mitidieri","psd","SE","178969","outros"
-0.252309909136771,-0.124577423601178,"Fábio Ramalho","pmdb","MG","141427","pmdb"
-0.11810346518175,-0.326920377504554,"Fabio Reis","pmdb","SE","171623","pmdb"
0.687439256215925,8.45794182810818e-05,"Fábio Sousa","psdb","GO","178877","outros"
0.0827401469159693,0.0201096913178244,"Fabricio Oliveira","psb","SC","190149","outros"
-0.237091539121256,-0.151524481087415,"Fausto Pinato","pp","SP"," 66828","outros"
0.197246128429938,-0.142743445735857,"Felipe Bornier","psd","RJ","141430","outros"
0.592948399334286,-0.0662643477235799,"Felipe Maia","dem","RN","141429","outros"
-0.0320628214496594,0.0802160387113146,"Félix Mendonça Júnior","pdt","BA","160666","outros"
0.288148478977577,0.0893136198305397,"Fernando Coelho Filho","psb","PE","141431","outros"
0.277521903968569,-0.0460036833400502,"Fernando Francischini","solidaried","PR","160646","outros"
-0.106059540701957,-0.285782074375875,"Fernando Jordão","pmdb","RJ","163831","pmdb"
-0.515607567026585,0.315074360779193,"Fernando Marroni","pt","RS"," 73481","pt"
-0.234489209882427,-0.330815342558785,"Fernando Monteiro","pp","PE"," 92699","outros"
-0.280537653911479,-0.0648158250505494,"Fernando Torres","psd","BA","160676","outros"
-0.132887623943319,0.2679281505967,"Flávia Morais","pdt","GO","160598","outros"
-0.138468508001821,-0.266536446587579,"Flaviano Melo","pmdb","AC","141434","pmdb"
0.601583968017188,0.413044863242391,"Flavinho","psb","SP","178978","outros"
-0.131483392251768,-0.0291158070807981,"Flavio Nogueira","pdt","PI","191923","outros"
-0.0813559274549761,-0.176817792335425,"Francisco Chapadinha","ptn","PA","178907","outros"
-0.13404623748518,-0.210655547118774,"Francisco Floriano","dem","RJ","160677","outros"
-0.272062498193401,-0.218991127647859,"Franklin Lima","pp","MG","186775","outros"
-0.470343200829247,0.213785102810932,"Gabriel Guimarães","pt","MG","129037","pt"
0.271445487498372,-0.10011311255121,"Genecias Noronha","solidaried","CE","160669","outros"
0.694024569956295,0.0728687630930239,"Geovania de Sá","psdb","SC","178966","outros"
-0.0930266025832528,-0.232493926504939,"Geraldo Resende","psdb","MS"," 74374","outros"
-0.0883117518937181,-0.181395696600399,"Giacobo","pr","PR"," 74383","outros"
0.558470466733459,0.0112980893651106,"Gilberto Nascimento","psc","SP"," 74270","outros"
-0.142998930559755,0.00809268188542742,"Giovani Cherini","pdt","RS","160673","outros"
0.679387368476107,-0.0125860456734332,"Giuseppe Vecci","psdb","GO","178878","outros"
-0.367484195028086,-0.0194275449304122,"Givaldo Carimbão","phs","AL"," 74558","outros"
-0.565955345047497,0.276361117727605,"Givaldo Vieira","pt","ES","178872","pt"
0.144153313246753,0.855905965903258,"Glauber Braga","psol","RJ","152605","outros"
0.329836171042844,0.13977935140801,"Gonzaga Patriota","psb","PE"," 74419","outros"
-0.190050804559973,-0.257724661697876,"Gorete Pereira","pr","CE","129618","outros"
-0.156885045133002,-0.261581637472243,"Goulart","psd","SP","178980","outros"
-0.0886542790407505,-0.287370344753113,"Guilherme Mussi","pp","SP","160667","outros"
0.365878838604197,0.353318175695123,"Heitor Schuch","psb","RS","178964","outros"
-0.630399164889322,0.371836878887541,"Helder Salomão","pt","ES","178873","pt"
0.638607379776825,-0.0541223804237877,"Hélio Leite","dem","PA","178909","outros"
-0.654650934305621,0.429329163573398,"Henrique Fontana","pt","RS"," 73482","pt"
0.392938026132594,0.022440297186945,"Heráclito Fortes","psb","PI"," 97707","outros"
-0.309545713440897,-0.11931855165675,"Herculano Passos","psd","SP","178981","outros"
0.183574239801332,-0.114747084656554,"Hermes Parcianello","pmdb","PR"," 73772","pmdb"
-0.0291058961445139,-0.241479725206803,"Heuler Cruvinel","psd","GO","160596","outros"
-0.033925717188105,-0.276510130368296,"Hildo Rocha","pmdb","MA","178884","pmdb"
-0.265002379935347,-0.113608389099423,"Hiran Gonçalves","pp","RR","178959","outros"
0.533397574669379,0.422272569023064,"Hissa Abrahão","pdt","AM","178849","outros"
-0.38201552552196,-0.102255208841822,"Hugo Leal","psb","RJ","141450","outros"
-0.144588781160927,-0.295940848218813,"Hugo Motta","pmdb","PB","160674","pmdb"
-0.0691340355437069,-0.207791681792119,"Indio da Costa","psd","RJ","141389","outros"
-0.106065153043242,-0.225736799676375,"Iracema Portella","pp","PI"," 67138","outros"
-0.112831189957401,-0.203525813298995,"Irajá Abreu","psd","TO"," 81232","outros"
0.219822192229396,-0.0151020108339083,"Irmão Lazaro","psc","BA","178855","outros"
0.12675095161277,0.930788024162557,"Ivan Valente","psol","SP"," 73531","outros"
0.648366862869574,-0.022524553163571,"Izalci","psdb","DF","  4931","outros"
-0.0143953962099851,-0.149079957019639,"Jaime Martins","psd","MG"," 74665","outros"
0.805665772828178,0.0406153059127082,"Jair Bolsonaro","psc","RJ"," 74847","outros"
-0.522137318030445,0.53714408168687,"Jandira Feghali","pcdob","RJ"," 74848","outros"
0.0389562400669647,0.223503996140916,"Janete Capiberibe","psb","AP"," 73926","outros"
0.632850514958967,0.33053744082623,"Jarbas Vasconcelos","pmdb","PE","131943","pmdb"
0.154869751841088,0.855541335511288,"Jean Wyllys","psol","RJ","160672","outros"
0.288606217597861,-0.0840040130927225,"Jefferson Campos","psd","SP"," 74273","outros"
0.708766147781264,0.00102419967504828,"Jerônimo Goergen","pp","RS","160570","outros"
-0.115222467665611,-0.264241027203226,"Jéssica Sales","pmdb","AC","178839","pmdb"
