tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,partido,orientacao_partido,nome_votacao
MPV,665,2014,1,Aprovado o Projeto de Lei de Conversão nº 3 de 2015 apresentado à Medida Provisória nº 665 de 2014. ressalvados os destaques. Sim: 252; não: 227; abstenção: 1; total: 480.,6/5/2015,21:31,PROJETO DE LEI DE CONVERSÃO,5520,Minoria,não,Seguro Desemprego
MPV,665,2014,1,Aprovado o Projeto de Lei de Conversão nº 3 de 2015 apresentado à Medida Provisória nº 665 de 2014. ressalvados os destaques. Sim: 252; não: 227; abstenção: 1; total: 480.,6/5/2015,21:31,PROJETO DE LEI DE CONVERSÃO,5520,GOV.,sim,Seguro Desemprego
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PmdbPpPtbPscPhsPen,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PT,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PSDB,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PR,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PSD,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PSB,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,DEM,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PDT,não,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,Solidaried,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PCdoB,não,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PROS,liberado,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PPS,liberado,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,PV,sim,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,Repr.PSOL,não,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,Minoria,liberado,Tributação serviços de internet
PLP,366,2013,1,Aprovada a Subemenda Substitutiva Global de Plenário. Sim: 293; não: 64; abstenção: 5; total: 362.,10/9/2015,13:43,SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CDEIC,5657,GOV.,sim,Tributação serviços de internet
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PmdbPpPtbPscPhsPen,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PT,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PSDB,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PSD,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PR,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PSB,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,DEM,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PDT,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,Solidaried,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PCdoB,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PROS,sim,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PPS,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PV,liberado,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,PSOL,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,Minoria,não,Pensão
MPV,664,2014,5,Aprovado o Projeto de Lei de Conversão nº 4 de 2015. apresentado à Medida Provisória nº 664 de 2014. ressalvados os destaques. Sim: 277; não: 178; abstenção: 01; total: 456.,13/5/2015,19:22,PROJETO DE LEI DE CONVERSÃO,5529,GOV.,sim,Pensão
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PpPtnPTdoB,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PMDB,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PT,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PSDB,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PR,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PSD,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PSB,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,DEM,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PtbProsPsl,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PRB,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PDT,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Solidaried,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PCdoB,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PSC,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PPS,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PHS,liberado,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PSOL,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,PV,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Repr.REDE,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Repr.PEN,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Repr.PMB,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Minoria,não,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,Maioria,sim,Lei trabalhista
PL,6787,2016,3,Aprovada a Subemenda Substitutiva Global apresentada pelo Relator da Comissão Especial. ressalvados os destaques. Sim: 296; não:177; total: 473.,26/4/2017,21:56,SUBEMENDA SUBSTITUTIVA GLOBAL,16186,GOV.,sim,Lei trabalhista
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PmdbPpPtbPscPhsPen,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PT,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PSDB,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PR,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PSD,liberado,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PSB,liberado,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,DEM,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PDT,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,Solidaried,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PCdoB,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PROS,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PPS,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,PV,sim,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,Repr.PSOL,não,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,Minoria,liberado,Terrorismo
PL,2016,2015,1,Aprovada a Emenda Aglutinativa nº 4. Sim: 362; não: 85; abstenção: 3; total: 450.,12/8/2015,20:22,EMENDA AGLUTINATIVA Nº 4,5624,GOV.,sim,Terrorismo
